total_price_pln,price_pln,czynsz_pln,area_m2,price_per_m2,rooms,floor_number,year_built,building_type,owner_type,lat,lon,has_balcony,has_terrace,has_garden,has_elevator,has_garage,has_parking,has_storage_room,has_air_conditioning,has_furnished,has_dishwasher,has_washing_machine,has_fridge,has_oven,has_intercom,has_monitoring,has_protected_estate,has_pets_allowed
5400.0,4500.0,900.0,70.6,76.49,3.0,2.0,2008.0,blok,private,54.414168767222,18.580590766626,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
2700.0,2200.0,500.0,49.83,54.18,2.0,0.0,2016.0,blok,agency,54.30204,18.58149,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
3470.0,2850.0,620.0,40.0,86.75,2.0,4.0,2024.0,blok,private,54.3542125,18.5850897,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1
10500.0,8500.0,2000.0,131.0,80.15,4.0,10.0,2012.0,apartamentowiec,agency,54.37722,18.60552,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
5850.0,4800.0,1050.0,78.86,74.18,3.0,3.0,2021.0,blok,agency,54.4004479,18.6468939,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3750.0,2750.0,1000.0,55.4,67.69,2.0,3.0,2019.0,blok,agency,54.4118235,18.582623,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
11000.0,9000.0,2000.0,105.0,104.76,3.0,0.0,2022.0,apartamentowiec,agency,54.409728554707,18.554920436443,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5400.0,4200.0,1200.0,62.0,87.1,3.0,4.0,2023.0,unknown,agency,54.3623693,18.6492091,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0
5400.0,4300.0,1100.0,66.0,81.82,3.0,0.0,2013.0,blok,private,54.38963353129,18.616512706047,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
4500.0,3500.0,1000.0,63.4,70.98,3.0,3.0,1990.0,blok,private,54.3357179,18.6051646,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0
8200.0,4200.0,4000.0,80.0,102.5,3.0,4.0,1950.0,kamienica,agency,54.35504,18.65449,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
7950.0,6500.0,1450.0,70.0,113.57,3.0,2.0,2022.0,apartamentowiec,agency,54.4247538,18.5902657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3266.0,2650.0,616.0,44.0,74.23,2.0,0.0,2019.0,apartamentowiec,agency,54.3942647,18.6471031,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3400.0,2800.0,600.0,37.9,89.71,2.0,4.0,1972.0,unknown,agency,54.35884,18.7054,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
4050.0,3500.0,550.0,42.0,96.43,2.0,6.0,2021.0,apartamentowiec,agency,54.38159,18.58786,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0
5200.0,4500.0,700.0,66.0,78.79,3.0,2.0,2012.0,unknown,agency,54.38373,18.59092,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3000.0,2400.0,600.0,31.0,96.77,1.0,2.0,1980.0,blok,agency,54.4191007,18.5811652,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3220.0,2550.0,670.0,31.38,102.61,1.0,4.0,2019.0,apartamentowiec,agency,54.3472512,18.6636092,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
6600.0,3300.0,3300.0,65.0,101.54,3.0,3.0,2009.0,unknown,agency,54.4356389,18.4631907,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
3350.0,2700.0,650.0,45.0,74.44,2.0,8.0,2019.0,blok,private,54.3601482,18.5914355,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0
4250.0,3300.0,950.0,77.0,55.19,4.0,1.0,1995.0,blok,private,54.3797512,18.5054111,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0
2201.018,2200.0,1.018,50.0,44.02,2.0,2.0,1980.0,blok,agency,54.363532,18.598187,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
4150.0,3500.0,650.0,45.0,92.22,2.0,3.0,2013.0,apartamentowiec,agency,54.3498,18.6604,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
3200.0,2500.0,700.0,38.0,84.21,2.0,1.0,2025.0,blok,agency,54.2953714,18.6192695,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
7450.0,5950.0,1500.0,75.0,99.33,3.0,1.0,2025.0,apartamentowiec,private,54.382483400763,18.590069830847,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
3500.0,2900.0,600.0,42.0,83.33,2.0,4.0,2018.0,apartamentowiec,private,54.3942647,18.6471031,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3300.0,2700.0,600.0,40.25,81.99,2.0,0.0,2025.0,blok,private,54.3087239,18.594883,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
3150.0,2400.0,750.0,45.0,70.0,2.0,2.0,1970.0,blok,agency,54.41516,18.59164,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1
3850.0,3300.0,550.0,49.9,77.15,2.0,3.0,2013.0,blok,agency,54.39699,18.6045,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0
3200.0,2600.0,600.0,37.0,86.49,2.0,1.0,2019.0,apartamentowiec,agency,54.31911,18.5918006,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
3480.0,2900.0,580.0,36.82,94.51,2.0,4.0,2024.0,blok,agency,54.3516195,18.6754656,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0
3000.0,2450.0,550.0,37.05,80.97,2.0,2.0,2024.0,blok,agency,54.3516195,18.6754656,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0
2800.0,2300.0,500.0,23.0,121.74,1.0,2.0,2019.0,unknown,agency,54.3282282,18.591992,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1
3800.0,2900.0,900.0,46.0,82.61,2.0,5.0,2018.0,blok,agency,54.3877914,18.5971893,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
2950.0,2500.0,450.0,28.0,105.36,1.0,5.0,2005.0,unknown,agency,54.4114477,18.6017292,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
3200.0,2500.0,700.0,36.7,87.19,2.0,2.0,2019.0,blok,agency,54.3632259,18.7134105,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
3299.0,2499.0,800.0,30.0,109.97,2.0,3.0,2024.0,apartamentowiec,agency,54.402487623833,18.649903857117,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3200.0,3200.0,0.0,37.0,86.49,1.0,1.0,2019.0,apartamentowiec,agency,54.34591,18.66425,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
2600.0,2600.0,0.0,46.0,56.52,2.0,2.0,1985.0,blok,agency,54.396971,18.607159,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0
3030.0,2300.0,730.0,45.7,66.3,2.0,3.0,2013.0,apartamentowiec,agency,54.3508373,18.5669622,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
5400.0,2700.0,2700.0,42.5,127.06,2.0,3.0,2023.0,blok,private,54.348584684123,18.572562053106,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
12400.0,6200.0,6200.0,60.0,206.67,3.0,10.0,2024.0,apartamentowiec,agency,54.408964135236,18.60763668089,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3800.0,2700.0,1100.0,49.3,77.08,2.0,2.0,2021.0,apartamentowiec,agency,54.3571207,18.6630341,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0
3500.0,2800.0,700.0,40.0,87.5,2.0,3.0,2019.0,apartamentowiec,agency,54.3824834,18.5912761,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3600.0,3300.0,300.0,38.92,92.5,2.0,3.0,2015.0,blok,private,54.382953258905,18.593147207961,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3366.0,2699.0,667.0,48.5,69.4,2.0,0.0,1926.0,kamienica,private,54.387297699023,18.589760742092,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1
4000.0,4000.0,0.0,41.0,97.56,2.0,3.0,2025.0,apartamentowiec,agency,54.3818089,18.5899655,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
4200.0,3500.0,700.0,59.4,70.71,3.0,5.0,2011.0,blok,agency,54.338623651079,18.568017366544,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
3250.0,2600.0,650.0,32.0,101.56,1.0,4.0,2019.0,blok,agency,54.4122848,18.5880824,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0
2300.0,1700.0,600.0,19.0,121.05,1.0,5.0,2024.0,apartamentowiec,private,54.384307289836,18.604218264726,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0
3997.0,3990.0,7.0,70.0,57.1,2.0,2.0,2012.0,apartamentowiec,agency,54.35024,18.66055,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0
2000.0,2000.0,0.0,24.0,83.33,1.0,2.0,2017.0,blok,agency,54.3295446,18.5672624,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
2400.0,2400.0,0.0,32.0,75.0,1.0,1.0,2022.0,apartamentowiec,agency,54.3440219,18.6627894,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
4140.0,3200.0,940.0,70.0,59.14,4.0,3.0,2019.0,apartamentowiec,agency,54.3282787,18.5932181,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3300.0,2700.0,600.0,46.0,71.74,2.0,0.0,2014.0,blok,private,54.3351907,18.557108,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
3000.0,2400.0,600.0,29.0,103.45,1.0,4.0,2019.0,blok,private,54.3942647,18.6471031,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
3250.0,2350.0,900.0,50.0,65.0,2.0,0.0,2008.0,blok,private,54.3508373,18.5669622,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
3450.0,2800.0,650.0,38.18,90.36,2.0,1.0,2025.0,blok,private,54.3282787,18.5932181,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3400.0,2700.0,700.0,40.0,85.0,2.0,1.0,2024.0,apartamentowiec,private,54.3282787,18.5932181,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
3800.0,3000.0,800.0,45.0,84.44,2.0,2.0,2023.0,apartamentowiec,private,54.3942647,18.6471031,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
4800.0,3900.0,900.0,58.0,82.76,3.0,1.0,2021.0,apartamentowiec,private,54.3743248,18.4671317,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3750.0,3000.0,750.0,63.0,59.52,3.0,4.0,2024.0,blok,agency,54.402272,18.6512302,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
11000.0,5500.0,5500.0,93.0,118.28,4.0,1.0,2004.0,blok,private,54.3508373,18.5669622,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
3500.0,3000.0,500.0,65.0,53.85,3.0,0.0,2019.0,kamienica,private,54.3997455,18.6680265,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
5774.0,5000.0,774.0,67.59,85.43,2.0,3.0,2025.0,blok,agency,54.3088851,18.604949,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2880.0,2400.0,480.0,30.0,96.0,1.0,0.0,2024.0,blok,private,54.3375709,18.5757223,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0
2750.0,2450.0,300.0,30.0,91.67,2.0,2.0,2019.0,blok,private,54.32963088329184,18.56680371513365,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
4800.0,4000.0,800.0,47.5,101.05,2.0,2.0,2005.0,apartamentowiec,agency,54.3678361,18.5922533,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0
4700.0,2100.0,2600.0,25.0,188.0,1.0,3.0,2023.0,apartamentowiec,private,54.3605178,18.6498142,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
2850.0,2400.0,450.0,34.0,83.82,2.0,3.0,1972.0,blok,agency,54.406469,18.5836939,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0
2500.0,2500.0,0.0,53.53,46.7,2.0,0.0,1960.0,blok,agency,54.3548,18.6552,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
4001.01,4000.0,1.01,81.0,49.4,3.0,3.0,2010.0,blok,private,54.396981962115,18.589360275047,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0
5200.0,4200.0,1000.0,40.0,130.0,2.0,1.0,2017.0,apartamentowiec,agency,54.418693,18.6050013,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0
3100.0,2600.0,500.0,43.0,72.09,2.0,4.0,2024.0,unknown,agency,54.3355,18.55912,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3100.0,2400.0,700.0,64.0,48.44,2.0,1.0,2019.0,blok,agency,54.3221063,18.6163789,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
5400.0,4500.0,900.0,69.0,78.26,3.0,8.0,2020.0,apartamentowiec,agency,54.3577839,18.5839857,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2820.0,2400.0,420.0,45.0,62.67,2.0,1.0,2025.0,apartamentowiec,agency,54.2994028,18.6092037,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
5400.0,4500.0,900.0,58.0,93.1,3.0,0.0,2016.0,apartamentowiec,private,54.3912349,18.6170639,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3190.0,2200.0,990.0,52.0,61.35,2.0,2.0,2019.0,apartamentowiec,agency,54.3431944,18.6517586,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
3700.0,2900.0,800.0,58.0,63.79,3.0,3.0,2019.0,apartamentowiec,agency,54.4038105,18.5863417,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
2820.0,2300.0,520.0,39.0,72.31,1.0,3.0,2019.0,apartamentowiec,agency,54.313217,18.5904269,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
6600.0,3300.0,3300.0,52.0,126.92,3.0,0.0,1950.0,kamienica,agency,54.3518509,18.6544871,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
9398.0,4699.0,4699.0,70.0,134.26,3.0,4.0,2020.0,unknown,agency,54.3492204,18.6617791,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3700.0,3000.0,700.0,40.0,92.5,2.0,3.0,2017.0,unknown,agency,54.3438005,18.6575257,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
3900.0,3000.0,900.0,40.0,97.5,2.0,4.0,2018.0,apartamentowiec,private,54.34847894208,18.661746120624,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
5425.0,3400.0,2025.0,55.5,97.75,2.0,1.0,2008.0,blok,private,54.379864490213,18.596154393185,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
4800.0,3900.0,900.0,54.0,88.89,2.0,7.0,2022.0,apartamentowiec,agency,54.38293,18.58977,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
3150.0,2950.0,200.0,33.6,93.75,2.0,2.0,2023.0,apartamentowiec,agency,54.33979,18.54822,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
2800.0,2800.0,0.0,40.0,70.0,2.0,1.0,2017.0,unknown,agency,54.3438005,18.6575257,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
7000.0,3500.0,3500.0,49.0,142.86,2.0,2.0,1970.0,blok,private,54.378100875643,18.597131082575,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0
4130.0,3400.0,730.0,42.0,98.33,2.0,6.0,2018.0,apartamentowiec,agency,54.3439147,18.6573485,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
3750.0,3200.0,550.0,38.5,97.4,2.0,2.0,2021.0,apartamentowiec,private,54.3761438,18.5223786,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
4392.0,3350.0,1042.0,59.4,73.94,3.0,2.0,2000.0,blok,private,54.324339,18.6105915,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
3700.0,3000.0,700.0,42.0,88.1,2.0,2.0,2018.0,apartamentowiec,agency,54.3461303,18.6562694,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3600.0,2800.0,800.0,45.0,80.0,2.0,2.0,2016.0,unknown,agency,54.346199,18.6652062,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0
4115.0,3400.0,715.0,44.5,92.47,2.0,8.0,2012.0,apartamentowiec,private,54.413663790499,18.589908234751,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
2950.0,2600.0,350.0,44.0,67.05,2.0,2.0,2025.0,kamienica,private,54.323113225516,18.579476261238,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3100.0,2500.0,600.0,30.5,101.64,2.0,2.0,2023.0,apartamentowiec,private,54.39097,18.65338,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
2950.0,2500.0,450.0,46.1,63.99,2.0,1.0,2006.0,blok,agency,54.3290967,18.6073162,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
3890.0,3290.0,600.0,48.0,81.04,2.0,1.0,2018.0,blok,private,54.3489667,18.6632267,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
2800.0,2500.0,300.0,30.0,93.33,1.0,5.0,2019.0,apartamentowiec,agency,54.3425,18.6434,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0
3400.0,2700.0,700.0,40.0,85.0,2.0,1.0,2019.0,unknown,agency,54.3501274,18.6492697,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
2950.0,2300.0,650.0,37.78,78.08,2.0,2.0,2019.0,blok,agency,54.3235046,18.6359201,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3500.0,3500.0,0.0,84.0,41.67,4.0,3.0,2005.0,blok,agency,54.3196195,18.579456,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
6500.0,5300.0,1200.0,68.0,95.59,3.0,2.0,2019.0,apartamentowiec,agency,54.401877424669,18.632724858752,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3100.0,2500.0,600.0,42.0,73.81,2.0,0.0,2024.0,apartamentowiec,private,54.3375709,18.5757223,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0
3699.0,2999.0,700.0,35.0,105.69,2.0,4.0,2018.0,apartamentowiec,agency,54.35424,18.65576,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0
5500.0,4500.0,1000.0,50.15,109.67,2.0,2.0,2024.0,blok,agency,54.403436,18.5627827,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
3600.0,3000.0,600.0,32.12,112.08,2.0,1.0,2021.0,apartamentowiec,agency,54.3520252,18.6466384,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0
4600.0,3300.0,1300.0,43.0,106.98,2.0,1.0,2025.0,apartamentowiec,agency,54.3694493,18.6268609,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3150.0,2450.0,700.0,39.0,80.77,2.0,0.0,2017.0,apartamentowiec,agency,54.343377,18.6562997,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
6400.0,3200.0,3200.0,37.22,171.95,2.0,1.0,2018.0,apartamentowiec,agency,54.34747,18.66451,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0
3900.0,2900.0,1000.0,61.5,63.41,3.0,3.0,2021.0,blok,agency,54.3080816,18.6039535,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
4190.0,3200.0,990.0,63.0,66.51,3.0,6.0,1977.0,unknown,agency,54.3954555,18.5984685,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0
4200.0,3200.0,1000.0,55.5,75.68,3.0,0.0,2018.0,blok,agency,54.2994028,18.6092037,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
4980.0,4500.0,480.0,56.0,88.93,3.0,2.0,2018.0,apartamentowiec,agency,54.41186,18.55641,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
4700.0,4000.0,700.0,64.0,73.44,3.0,4.0,2020.0,apartamentowiec,agency,54.39276,18.64849,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0
3800.0,3200.0,600.0,43.0,88.37,3.0,4.0,2019.0,apartamentowiec,agency,54.345220039033,18.66497452652,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
3550.0,2950.0,600.0,32.0,110.94,2.0,1.0,2024.0,apartamentowiec,agency,54.4022795,18.6518542,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0
6200.0,5000.0,1200.0,88.0,70.45,4.0,4.0,2023.0,apartamentowiec,agency,54.39951,18.64625,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
3420.0,2700.0,720.0,37.37,91.52,2.0,3.0,2021.0,apartamentowiec,agency,54.3431944,18.6517586,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0
4000.0,2800.0,1200.0,57.0,70.18,2.0,2.0,2019.0,kamienica,agency,54.3484991,18.6487412,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0
2900.0,2300.0,600.0,31.0,93.55,2.0,4.0,2019.0,blok,agency,54.3953786,18.6432439,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3500.0,2500.0,1000.0,95.0,36.84,3.0,2.0,1995.0,szeregowiec,private,54.4324268,18.4676769,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
9400.0,4700.0,4700.0,70.0,134.29,3.0,4.0,2020.0,apartamentowiec,agency,54.3489059,18.6632359,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
3280.0,2500.0,780.0,32.0,102.5,1.0,2.0,2019.0,apartamentowiec,agency,54.3581278,18.6562366,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3800.0,3200.0,600.0,34.0,111.76,2.0,3.0,2022.0,apartamentowiec,private,54.393033949437,18.618050952917,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
3250.0,2800.0,450.0,50.0,65.0,2.0,0.0,2013.0,dom wolnostojący,private,54.35092825213,18.56688416972,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0
4000.0,3300.0,700.0,49.19,81.32,2.0,10.0,2024.0,apartamentowiec,agency,54.398754231658,18.648401624439,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0
3450.0,2700.0,750.0,47.0,73.4,2.0,1.0,2024.0,blok,agency,54.3921977,18.6460129,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
5900.0,2950.0,2950.0,41.0,143.9,2.0,2.0,2024.0,blok,agency,54.3262039,18.6160791,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
3190.0,2690.0,500.0,45.61,69.94,2.0,2.0,2024.0,unknown,agency,54.3371619,18.5614543,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1
2645.0,2400.0,245.0,39.0,67.82,2.0,1.0,1910.0,kamienica,agency,54.40121,18.67075,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0
5850.0,2900.0,2950.0,43.5,134.48,3.0,0.0,2019.0,blok,agency,54.3210131,18.5582441,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0
3100.0,2600.0,500.0,50.0,62.0,2.0,4.0,2019.0,blok,private,54.4074677,18.634615,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
3500.0,2500.0,1000.0,67.5,51.85,3.0,1.0,1900.0,kamienica,agency,54.3421296,18.6419884,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
3150.0,2500.0,650.0,36.0,87.5,2.0,0.0,1976.0,blok,agency,54.400426,18.5795704,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
3340.0,2990.0,350.0,32.0,104.38,2.0,3.0,2019.0,kamienica,private,54.3499358,18.6513911,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0
3250.0,2500.0,750.0,38.0,85.53,2.0,2.0,2019.0,unknown,private,54.3532084,18.6577455,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1
2200.0,2150.0,50.0,27.0,81.48,1.0,2.0,1970.0,blok,private,54.404550033616,18.599154336178,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0
7000.0,6000.0,1000.0,65.0,107.69,3.0,3.0,2016.0,apartamentowiec,agency,54.4009944,18.5834203,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0
8000.0,4000.0,4000.0,55.2,144.93,2.0,1.0,2012.0,apartamentowiec,agency,54.4064184,18.6207579,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
3200.0,1600.0,1600.0,28.0,114.29,2.0,2.0,2019.0,blok,agency,54.3630736,18.7051409,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3490.0,2690.0,800.0,34.0,102.65,2.0,3.0,2018.0,apartamentowiec,agency,54.4006,18.58507,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
5600.0,2800.0,2800.0,45.0,124.44,2.0,1.0,2019.0,unknown,agency,54.3219084,18.5717392,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0
5800.0,4850.0,950.0,66.29,87.49,3.0,1.0,2022.0,unknown,agency,54.3933022,18.6187183,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0
3953.0,3000.0,953.0,61.3,64.49,3.0,4.0,1980.0,blok,agency,54.35564,18.58241,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0
4465.0,3300.0,1165.0,68.0,65.66,3.0,1.0,2015.0,blok,agency,54.33794263,18.58696818,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0
5300.0,4500.0,800.0,50.15,105.68,2.0,2.0,2024.0,unknown,agency,54.3990269,18.5658514,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
4100.0,3500.0,600.0,44.0,93.18,2.0,4.0,2024.0,blok,agency,54.360344,18.6547744,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2500.0,2000.0,500.0,36.8,67.93,1.0,1.0,2003.0,unknown,agency,54.3300585,18.5805213,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
5400.0,4200.0,1200.0,52.0,103.85,2.0,2.0,2010.0,apartamentowiec,agency,54.350246,18.6602374,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0
5300.0,4500.0,800.0,57.0,92.98,3.0,10.0,2015.0,apartamentowiec,agency,54.3974375,18.6049508,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0
2801.0,2300.0,501.0,27.67,101.23,2.0,0.0,2019.0,blok,agency,54.35968,18.60811,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1
4790.0,3990.0,800.0,70.0,68.43,2.0,2.0,2012.0,apartamentowiec,private,54.349007,18.660276,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0
